league,season,matchday,home_team,away_team,date,home_goals,away_goals
PD,2024,9,Las Palmas,Celta,2024-10-05T16:30:00Z,0,1
PD,2024,9,Real Madrid,Villarreal,2024-10-05T19:00:00Z,2,0
PD,2024,9,Girona,Athletic Club,2024-10-06T12:00:00Z,2,1
PD,2024,9,Alaves,Barcelona,2024-10-06T14:15:00Z,0,3
PD,2024,9,Sevilla,Real Betis,2024-10-06T16:30:00Z,1,0
PD,2024,9,Real Sociedad,Atletico,2024-10-06T19:00:00Z,1,1
PD,2024,10,Alaves,Valladolid,2024-10-18T19:00:00Z,2,3
PD,2024,10,Athletic Club,Espanyol,2024-10-19T12:00:00Z,4,1
PD,2024,10,Osasuna,Real Betis,2024-10-19T14:15:00Z,1,2
PD,2024,10,Girona,Real Sociedad,2024-10-19T16:30:00Z,0,1
PD,2024,10,Celta,Real Madrid,2024-10-19T19:00:00Z,1,2
PD,2024,10,Mallorca,Rayo,2024-10-20T12:00:00Z,1,0
PD,2024,10,Atletico,Leganes,2024-10-20T14:15:00Z,3,1
PD,2024,10,Villarreal,Getafe,2024-10-20T16:30:00Z,1,1
PD,2024,10,Barcelona,Sevilla,2024-10-20T19:00:00Z,5,1
PD,2024,10,Valencia,Las Palmas,2024-10-21T19:00:00Z,2,3
PD,2024,11,Espanyol,Sevilla,2024-10-25T19:00:00Z,0,2
PD,2024,11,Valladolid,Villarreal,2024-10-26T12:00:00Z,1,2
PD,2024,11,Rayo,Alaves,2024-10-26T14:15:00Z,1,0
PD,2024,11,Las Palmas,Girona,2024-10-26T16:30:00Z,1,0
PD,2024,11,Real Madrid,Barcelona,2024-10-26T19:00:00Z,0,4
PD,2024,11,Leganes,Celta,2024-10-27T13:00:00Z,3,0
PD,2024,11,Getafe,Valencia,2024-10-27T15:15:00Z,1,1
PD,2024,11,Real Betis,Atletico,2024-10-27T17:30:00Z,1,0
PD,2024,11,Real Sociedad,Osasuna,2024-10-27T20:00:00Z,0,2
PD,2024,11,Mallorca,Athletic Club,2024-10-28T20:00:00Z,0,0
PD,2024,12,Alaves,Mallorca,2024-11-01T20:00:00Z,1,0
PD,2024,12,Osasuna,Valladolid,2024-11-02T13:00:00Z,1,0
PD,2024,12,Girona,Leganes,2024-11-02T15:15:00Z,4,3
PD,2024,12,Atletico,Las Palmas,2024-11-03T13:00:00Z,2,0
PD,2024,12,Barcelona,Espanyol,2024-11-03T15:15:00Z,3,1
PD,2024,12,Sevilla,Real Sociedad,2024-11-03T17:30:00Z,0,2
PD,2024,12,Athletic Club,Real Betis,2024-11-03T20:00:00Z,1,1
PD,2024,12,Celta,Getafe,2024-11-04T20:00:00Z,1,0
PD,2024,13,Rayo,Las Palmas,2024-11-08T20:00:00Z,1,3
PD,2024,13,Real Madrid,Osasuna,2024-11-09T13:00:00Z,4,0
PD,2024,13,Villarreal,Alaves,2024-11-09T15:15:00Z,3,0
PD,2024,13,Leganes,Sevilla,2024-11-09T20:00:00Z,1,0
PD,2024,13,Real Betis,Celta,2024-11-10T13:00:00Z,2,2
PD,2024,13,Mallorca,Atletico,2024-11-10T15:15:00Z,0,1
PD,2024,13,Getafe,Girona,2024-11-10T17:30:00Z,0,1
PD,2024,13,Valladolid,Athletic Club,2024-11-10T17:30:00Z,1,1
PD,2024,13,Real Sociedad,Barcelona,2024-11-10T20:00:00Z,1,0
PD,2024,14,Getafe,Valladolid,2024-11-22T20:00:00Z,2,0
PD,2024,14,Valencia,Real Betis,2024-11-23T13:00:00Z,4,2
PD,2024,14,Atletico,Alaves,2024-11-23T15:15:00Z,2,1
PD,2024,14,Las Palmas,Mallorca,2024-11-23T17:30:00Z,2,3
PD,2024,14,Girona,Espanyol,2024-11-23T17:30:00Z,4,1
PD,2024,14,Celta,Barcelona,2024-11-23T20:00:00Z,2,2
PD,2024,14,Osasuna,Villarreal,2024-11-24T13:00:00Z,2,2
PD,2024,14,Sevilla,Rayo,2024-11-24T15:15:00Z,1,0
PD,2024,14,Leganes,Real Madrid,2024-11-24T17:30:00Z,0,3
PD,2024,14,Athletic Club,Real Sociedad,2024-11-24T20:00:00Z,1,0
PD,2024,15,Mallorca,Valencia,2024-11-29T20:00:00Z,2,1
PD,2024,15,Barcelona,Las Palmas,2024-11-30T13:00:00Z,1,2
PD,2024,15,Alaves,Leganes,2024-11-30T15:15:00Z,1,1
PD,2024,15,Espanyol,Celta,2024-11-30T17:30:00Z,3,1
PD,2024,15,Valladolid,Atletico,2024-11-30T20:00:00Z,0,5
PD,2024,15,Villarreal,Girona,2024-12-01T13:00:00Z,2,2
PD,2024,15,Real Madrid,Getafe,2024-12-01T15:15:00Z,2,0
PD,2024,15,Rayo,Athletic Club,2024-12-01T17:30:00Z,1,2
PD,2024,15,Real Sociedad,Real Betis,2024-12-01T20:00:00Z,2,0
PD,2024,15,Sevilla,Osasuna,2024-12-02T20:00:00Z,1,1
PD,2024,19,Mallorca,Barcelona,2024-12-03T18:00:00Z,1,5
PD,2024,19,Athletic Club,Real Madrid,2024-12-04T20:00:00Z,2,1
PD,2024,16,Celta,Mallorca,2024-12-06T20:00:00Z,2,0
PD,2024,16,Las Palmas,Valladolid,2024-12-07T13:00:00Z,2,1
PD,2024,16,Real Betis,Barcelona,2024-12-07T15:15:00Z,2,2
PD,2024,16,Valencia,Rayo,2024-12-07T17:30:00Z,0,1
PD,2024,16,Girona,Real Madrid,2024-12-07T20:00:00Z,0,3
PD,2024,16,Leganes,Real Sociedad,2024-12-08T13:00:00Z,0,3
PD,2024,16,Athletic Club,Villarreal,2024-12-08T15:15:00Z,2,0
PD,2024,16,Osasuna,Alaves,2024-12-08T17:30:00Z,2,2
PD,2024,16,Atletico,Sevilla,2024-12-08T20:00:00Z,4,3
PD,2024,16,Getafe,Espanyol,2024-12-09T20:00:00Z,1,0
PD,2024,17,Valladolid,Valencia,2024-12-13T20:00:00Z,1,0
PD,2024,17,Espanyol,Osasuna,2024-12-14T13:00:00Z,0,0
PD,2024,17,Mallorca,Girona,2024-12-14T15:15:00Z,2,1
